timestamp,informed_consent,k01_01,k01_02_i01,k01_02_i02,k01_02_i03,k01_02_i04,k01_02_i05,k01_02_i06,k01_02_i07,k01_02_i08,k01_02_i09,k02_01,k02_02,k02_03,k02_04,k02_05,k03_01,k03_02_i01,k03_02_i02,k03_02_i03,k03_02_i04,k03_02_i05,k03_02_i06,k03_02_i07,k03_02_i08,k03_02_i09,k03_02_i10,k03_02_i11,k03_02_i12,k03_02_i13,k03_02_i14,k03_02_i15,k03_02_i16,k03_02_i17,k03_02_i18,k03_02_i19,k03_02_i20,k03_03,k04_01_i01,k04_01_i02,k04_01_i03,k04_01_i04,k04_01_i05,k04_01_i06,k04_01_i07,k04_01_i08,k04_01_i09,k04_01_i10,k04_01_i11,k04_01_i12,k04_01_i13,k04_01_i14,k04_01_i15,k04_01_i16,k04_01_i17,k04_01_i18,k04_01_i19,k04_01_i20,k04_01_i21,k04_02_i01,k04_02_i02,k04_02_i03,k04_02_i04,k04_02_i05,k04_02_i06,k04_02_i07,k04_02_i08,k04_02_i09,k04_02_i10,k04_02_i11,k04_02_i12,k04_02_i13,k04_02_i14,k05_01_i01,k05_01_i02,k05_01_i03,k05_01_i04,k05_01_i05,k05_01_i06,k05_01_i07,k05_01_i08,k05_01_i09,k05_01_i10,k05_01_i11,k05_01_i12,k05_01_i13,k05_01_i14,k05_01_i15,k05_01_i16,k05_01_i17,k05_01_i18,k05_01_i19,k05_01_i20,k05_01_i21,k05_01_i22,k05_01_i23,k05_01_i24,k05_01_i25,k05_01_i26,k05_01_i27,k05_01_i28,k05_01_i29,k06_01_i01,k07_01,k07_02_i01,k07_02_i02,k07_02_i03,k07_03,k06_01_i02,k06_01_i03,k06_01_i04,k06_01_i05,k06_01_i06,k06_01_i07,k06_01_i08,k06_01_i09,k06_01_i10,k06_01_i11,k06_01_i12,k06_01_i13,k06_01_i14,k06_01_i15,k06_01_i16,k06_01_i17,k06_01_i18,k06_01_i19,k06_01_i20,k06_01_i21,k06_01_i22,file_path,k06_01_i23,condition,is_ai,is_responsibility,k02_03_num,k02_04_num,parents_education,parents_education_groups,k01_02_composite,k03_02_positive,k03_02_negative,k04_01_composite,k04_02_expertise,k04_02_integrity,k04_02_benevolence,k04_02_composite,k05_01_composite,k06_01_ease_of_use,k06_01_usefulness,k06_01_safety_risk,k06_01_privacy_risk,k06_01_trust,k06_01_attitude,k06_01_intention_to_use
2024-10-19T10:06:56Z,Igen,5,2,6,6,6,7,6,6,6,6,Female,logopédia,University BA,University BA,Middle 40%,Hetente egyszer,1,4,2,4,2,3,4,2,4,2,2,1,4,3,3,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,5,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,1,4,2,2,4,3,3,3,3,2,2,2,2,2,4,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",3,0,0,0,15,15,30,50% Median,51,29,28,82,42,28,28,98,0,12,13,6,9,6,8,3
2024-10-19T10:27:25Z,Igen,4,4,5,5,5,5,5,5,5,3,Female,Emberi erőforrások,University MA,PhD,Middle 40%,Soha,1,4,2,4,2,2,4,3,5,3,1,1,1,1,1,4,1,1,3,3,4,4,3,4,4,3,3,4,2,3,3,4,4,4,3,4,5,4,4,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,2,3,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,2,3,3,4,4,3,3,2,2,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,5,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,1,3,1,4,1,1,4,5,5,2,2,2,1,1,1,1,5,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",2,0,0,0,17,21,38,25% Top,42,29,15,75,30,20,20,70,0,9,11,10,6,4,7,3
2024-10-19T11:31:34Z,Igen,6,7,7,7,7,7,7,6,7,6,Female,földrajz,University BA,University BA,Middle 40%,Soha,4,4,4,4,3,4,3,4,4,4,3,2,3,3,3,3,3,3,4,4,4,4,3,4,3,4,3,4,3,4,4,4,3,2,4,5,5,4,3,3,3,4,6,6,6,6,6,6,7,5,6,6,6,7,6,7,4,4,3,3,3,3,3,2,4,4,3,4,3,4,3,4,4,4,4,4,2,3,2,4,4,3,4,3,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,3,4,2,3,2,2,4,4,4,4,4,4,3,3,3,3,3,3,2,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,15,15,30,50% Median,61,39,26,76,36,24,26,86,0,15,13,8,12,10,9,7
2024-10-19T11:48:38Z,Igen,3,6,5,5,5,5,5,4,4,4,Female,tanár (informatika-magyar),University BA,Highschool,Middle 40%,Havonta egyszer,2,3,2,3,2,2,3,2,4,3,2,4,3,2,3,4,3,2,3,4,4,4,4,4,4,2,4,4,2,3,4,4,4,4,4,4,2,4,4,4,4,3,5,4,4,3,5,4,5,4,4,4,4,4,4,3,3,4,3,2,3,4,3,3,2,3,3,3,3,3,4,4,3,3,3,3,3,2,2,2,2,3,3,4,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",3,2,1,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",3,0,0,0,15,12,27,50% Median,43,30,24,76,25,17,15,57,0,12,15,6,9,9,9,9
2024-10-19T11:49:40Z,Igen,1,2,5,4,4,3,6,6,1,6,Male,programtervező  informatikus,University BA,University BA,Top 30%,Naponta,5,5,3,5,3,5,5,2,5,4,4,5,5,2,5,5,5,4,4,5,4,2,4,2,5,3,3,3,4,5,4,2,4,3,3,4,5,2,4,3,2,4,2,6,3,4,4,5,4,4,2,6,4,4,3,4,2,2,1,3,3,4,1,4,3,4,5,3,1,3,2,3,2,3,2,2,3,2,1,1,3,1,2,1,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,2,3,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,4,4,2,2,2,2,5,1,3,3,4,4,3,1,4,1,3,3,4,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",5,0,0,0,15,15,30,50% Median,37,49,35,71,24,16,15,55,0,15,13,4,12,8,8,9
2024-10-19T12:36:18Z,Igen,4,3,5,3,6,4,5,4,6,2,Female,gyógypedagógia,Highschool,Highschool,Middle 40%,Havonta kevesebb mint egyszer,3,3,1,2,2,3,3,3,5,3,3,3,3,2,3,2,2,2,3,3,4,3,3,4,3,2,3,3,3,3,3,4,4,3,4,3,4,3,3,2,3,4,5,6,4,5,4,5,4,4,4,4,4,4,4,4,2,4,4,4,3,2,3,3,3,2,3,2,4,3,4,3,2,5,5,4,3,3,2,3,3,3,4,4,2,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",4,5,3,"Nem, kb. a felénél abbahagytam a kérdések pontos értelmezését.",2,2,3,2,2,2,2,3,2,4,4,2,2,2,1,2,1,3,2,2,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",2,0,0,0,12,12,24,25% Bottom,38,31,20,67,29,16,16,61,0,9,11,6,8,5,6,5
2024-10-19T12:54:22Z,Igen,5,6,6,5,6,3,5,6,7,5,Female,Számvitel,Elementary school,Elementary school,Middle 40%,Havonta egyszer,2,3,5,5,4,5,5,5,5,5,4,4,2,5,4,3,4,1,4,5,4,2,3,5,4,2,4,4,4,5,4,5,4,4,4,4,5,5,4,4,4,5,7,5,6,6,6,5,5,5,5,3,6,6,6,6,2,2,2,1,2,1,4,2,4,3,3,4,4,2,4,2,4,4,5,2,4,4,4,4,4,4,4,2,4,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,4,2,3,4,4,4,4,2,5,3,2,4,4,4,3,3,5,3,2,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,8,8,16,25% Bottom,49,47,28,85,35,18,24,77,0,14,19,7,9,12,11,6
2024-10-19T16:45:48Z,Igen,4,5,4,5,4,6,3,3,7,2,Female,Gyógypedagógia,Highschool,University MA,Middle 40%,Havonta egyszer,2,3,2,3,2,2,2,3,3,3,2,2,3,3,2,2,2,2,3,3,4,3,3,5,4,1,5,3,5,4,3,3,3,5,4,2,1,5,5,3,5,5,3,4,4,3,3,5,4,4,3,3,4,3,4,5,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,2,2,2,3,2,4,4,3,4,2,3,2,3,2,4,3,2,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,12,17,29,50% Median,39,26,20,77,22,14,16,52,0,12,11,8,11,7,9,7
2024-10-19T16:56:50Z,Igen,7,3,5,5,4,4,2,1,2,7,Female,gyógypedagógia,Highschool,University MA,Middle 40%,Havonta egyszer,4,2,2,5,2,3,5,4,2,4,3,3,4,1,4,5,3,4,2,5,4,5,3,4,2,2,4,2,4,1,3,3,4,4,4,4,3,3,3,2,3,3,4,2,5,5,3,3,3,4,3,6,5,4,6,5,2,3,3,4,3,2,2,4,3,2,3,3,3,3,4,4,3,2,4,3,3,2,3,3,4,3,4,3,4,3,"A kutatás azt vizsgálta, hogy milyen sportágakat választanak az amerikai általános iskolás diákok délutáni foglalkozási keretek között.",7,6,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,4,4,3,4,4,3,4,3,2,4,2,3,2,2,4,3,4,3,2,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",2,0,0,0,12,17,29,50% Median,33,35,28,66,22,16,20,58,0,14,18,5,8,7,11,7
2024-10-19T17:23:46Z,Igen,2,5,3,2,2,6,2,3,7,3,Female,Gyógypedagógia,University BA,University BA,Middle 40%,Havonta kevesebb mint egyszer,2,4,3,4,1,4,4,3,4,1,3,1,3,2,3,5,4,3,3,4,4,5,5,5,5,4,5,4,4,4,4,4,4,3,5,5,4,5,5,4,5,5,4,3,4,4,4,3,4,4,3,3,4,4,4,3,2,2,4,5,5,2,4,5,2,3,3,4,1,5,5,2,2,4,5,2,5,2,2,3,2,5,5,3,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,6,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,4,4,4,4,4,5,2,4,5,2,2,4,3,4,4,4,4,4,4,4,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",3,0,0,0,15,15,30,50% Median,33,31,27,94,22,14,15,51,0,15,19,9,7,11,12,12
2024-10-19T17:29:03Z,Igen,1,4,3,5,2,5,4,2,5,4,Female,Gyógypedagógia,University BA,University BA,Middle 40%,Havonta kevesebb mint egyszer,4,4,3,4,3,3,4,2,3,3,3,3,4,2,4,4,2,3,3,3,4,5,2,2,3,4,2,4,3,3,3,4,2,5,3,4,3,2,3,3,5,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,3,4,3,3,2,2,4,4,3,4,4,2,2,2,3,4,2,2,2,3,2,2,2,2,3,3,1,"A kutatás azt vizsgálta, hogy mennyire hatékony egy egészséges táplálkozást előremozdító beavatkozás az idősek körében.",7,7,7,"Nem, kb. a felénél abbahagytam a kérdések pontos értelmezését.",1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,15,15,30,50% Median,34,37,25,68,36,24,24,84,0,7,5,2,6,3,3,6
2024-10-19T17:40:02Z,Igen,3,3,5,4,4,5,4,5,4,4,Female,Közösségszervezés,University MA,University MA,Middle 40%,Hetente többször,2,3,1,5,3,1,4,5,4,3,3,5,3,3,2,2,1,3,4,4,4,4,3,4,3,3,2,4,3,3,3,4,4,4,2,3,4,4,4,3,3,4,5,5,5,5,6,5,4,6,5,4,6,3,6,5,2,4,4,3,2,2,4,2,3,4,2,2,2,3,3,3,4,4,4,2,2,2,2,4,3,3,3,4,3,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",4,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,1,1,3,3,3,3,4,4,4,2,2,3,3,2,3,3,4,4,3,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",2,0,0,0,17,17,34,25% Top,38,34,22,71,31,19,20,70,0,4,16,8,6,8,10,8
2024-10-19T20:54:30Z,Igen,1,5,5,5,5,6,5,5,6,6,Female,emberi erőforrás tanácsadó,Elementary school,Elementary school,Middle 40%,Soha,2,3,1,4,3,3,4,2,2,3,3,3,3,2,4,3,2,4,3,3,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,5,5,5,5,6,5,5,5,5,5,5,5,6,5,4,5,2,4,3,4,3,4,2,3,2,4,4,3,3,4,4,3,4,2,4,3,2,4,4,3,4,4,2,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,5,5,"Igen, az elejétől a végéig sikerült koncentrálnom.",2,1,2,1,1,3,1,3,4,4,4,4,1,1,1,1,1,1,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,8,8,16,25% Bottom,48,31,24,78,31,20,21,72,0,6,9,8,12,3,3,3
2024-10-20T00:33:46Z,Igen,2,7,7,7,7,6,6,7,7,5,Female,Zenekultúra,University MA,University BA,Top 30%,Havonta kevesebb mint egyszer,2,4,2,4,1,3,3,4,4,3,2,1,3,3,1,2,1,2,2,3,4,2,3,4,3,4,3,5,2,4,4,4,4,3,4,4,4,3,3,3,3,4,5,5,5,5,5,6,6,5,5,6,6,6,6,5,2,2,2,3,4,2,4,4,4,4,3,3,4,2,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,3,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",3,3,3,3,4,3,2,4,4,5,2,3,3,3,2,3,3,4,3,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",2,0,0,0,17,15,32,50% Median,59,29,17,73,31,22,23,76,0,12,16,9,7,8,10,5
2024-10-20T11:12:06Z,Igen,3,3,3,3,3,4,2,3,4,2,Male,Marketing,Highschool,Highschool,Middle 40%,Havonta egyszer,3,4,3,3,4,3,4,4,4,2,3,4,4,3,3,4,3,3,4,4,4,3,4,5,3,4,4,4,4,4,3,4,3,5,4,2,4,3,4,3,3,3,4,5,4,4,4,5,5,4,4,3,4,4,4,3,4,5,4,5,3,4,3,3,4,4,2,3,4,3,4,4,4,3,3,3,3,2,2,4,3,3,3,2,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,6,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,4,4,4,4,2,2,1,3,3,3,3,3,3,3,4,3,4,3,3,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,12,12,24,25% Bottom,27,37,28,76,26,16,15,57,0,16,13,6,10,9,11,8
2024-10-20T11:31:52Z,Igen,4,3,6,5,6,6,4,5,3,4,Female,Data Science,University MA,University MA,Middle 40%,Naponta többször,2,4,3,5,5,4,5,5,5,4,4,5,4,4,5,5,4,4,4,4,4,4,4,4,3,3,3,5,2,4,4,4,5,3,5,4,4,5,3,3,4,5,4,6,6,5,5,6,5,4,4,4,5,5,5,5,2,4,2,2,3,2,4,3,4,2,2,4,4,3,4,4,3,3,4,2,2,2,3,4,4,4,4,2,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,5,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",5,4,4,5,4,4,2,4,3,2,1,1,3,3,4,4,4,5,5,5,5,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",1,0,0,0,17,17,34,25% Top,42,46,34,81,32,17,20,69,0,17,19,5,3,10,13,15
2024-10-20T11:57:57Z,Igen,4,6,7,6,6,7,6,7,7,6,Female,biológia,University MA,University MA,Middle 40%,Havonta egyszer,3,4,2,4,1,3,4,5,4,3,1,4,3,4,1,2,2,1,3,4,4,5,5,5,5,5,4,5,4,5,5,5,4,4,4,5,5,5,3,5,5,5,7,7,7,7,7,7,6,7,7,7,7,7,7,6,4,2,4,1,3,4,3,2,4,4,2,4,4,2,4,4,4,4,4,3,2,3,3,4,5,2,3,2,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,4,7,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,4,4,2,2,2,1,4,5,5,3,4,3,2,1,1,1,3,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",3,0,0,0,17,17,34,25% Top,58,33,20,98,42,27,27,96,0,16,11,10,10,6,5,3
2024-10-20T15:31:01Z,Igen,2,4,3,3,2,4,2,2,3,1,Female,pszichológia,Highschool,University BA,Middle 40%,Soha,1,1,1,1,1,1,1,2,3,3,1,1,3,3,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,4,4,4,2,4,3,4,4,2,4,4,4,4,4,4,3,3,3,3,4,4,2,2,4,4,2,2,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",5,5,5,"Igen, az elejétől a végéig sikerült koncentrálnom.",1,1,1,2,1,2,2,3,5,5,4,4,2,2,1,3,1,3,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,12,15,27,50% Median,24,15,22,84,24,16,16,56,0,4,10,10,12,5,7,3
2024-10-20T15:51:29Z,Igen,3,6,5,4,3,6,5,5,7,3,Female,anglisztika,Elementary school,University BA,Middle 40%,Hetente egyszer,1,2,2,4,1,3,4,4,4,2,1,3,2,2,1,3,1,1,2,2,4,3,3,4,4,3,4,5,2,4,4,3,4,3,5,4,3,4,4,4,4,5,5,5,4,5,5,4,5,4,4,3,4,4,5,5,4,3,4,3,3,3,3,4,3,4,2,4,4,4,4,5,5,3,2,2,2,2,2,2,2,4,4,2,2,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",4,5,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",2,2,2,2,4,3,1,4,4,4,4,4,4,3,3,3,3,3,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,8,15,23,25% Bottom,44,27,14,79,28,16,18,62,0,8,14,8,12,10,9,3
2024-10-20T16:05:43Z,Igen,4,6,5,5,5,7,6,6,5,4,Male,"újlatin nyelvek és kultúrák, spanyol szakirány",Highschool,Highschool,Middle 40%,Hetente többször,2,3,3,4,3,4,4,5,5,4,2,3,4,2,5,4,3,2,4,5,4,3,2,4,2,4,4,4,5,4,4,5,3,3,4,4,4,3,3,4,4,4,6,6,5,4,5,4,5,6,5,4,5,5,5,4,2,4,3,1,3,2,4,3,4,4,2,4,4,4,4,5,4,4,4,3,3,1,2,2,2,4,3,2,2,5,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",4,3,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,5,5,4,2,4,3,3,2,4,3,2,4,4,4,4,3,5,4,4,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",2,0,0,0,12,12,24,25% Bottom,49,37,29,77,30,20,19,69,0,18,16,6,7,12,12,10
2024-10-20T19:12:22Z,Igen,3,4,2,2,2,6,2,2,7,3,Female,Gyógypedagógia,University MA,University MA,Top 30%,Soha,2,4,4,4,2,4,3,3,2,3,4,4,3,2,2,3,2,3,3,4,4,4,4,4,5,4,4,4,4,4,4,4,3,2,3,4,4,4,4,4,3,4,3,4,4,3,3,3,4,3,3,3,3,4,4,4,2,3,4,4,4,2,3,4,3,4,4,4,4,3,3,5,4,4,5,4,2,3,2,4,4,4,3,4,4,1,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",4,1,7,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",1,1,2,1,1,1,1,3,1,5,1,1,2,1,2,1,1,3,1,1,1,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",1,0,0,0,17,17,34,25% Top,30,36,22,80,20,13,15,48,0,5,7,6,3,5,5,3
2024-10-20T19:20:21Z,Igen,2,3,3,2,4,5,2,6,7,4,Female,gazdaságtan és menedzsment,Highschool,Highschool,Middle 40%,Havonta egyszer,1,5,2,4,3,4,5,2,5,3,3,4,4,4,4,5,5,5,5,5,4,5,5,5,4,4,4,4,3,4,5,5,4,5,4,3,5,5,5,5,4,5,4,5,3,2,4,3,5,5,5,6,5,5,6,6,4,2,5,2,2,2,4,5,2,4,5,2,4,2,4,4,2,4,4,2,4,2,2,5,5,5,5,2,1,2,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",6,5,6,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",2,2,2,2,2,2,2,2,4,4,2,2,3,2,2,2,2,3,2,2,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,12,12,24,25% Bottom,36,39,37,93,21,21,22,64,0,8,10,8,8,7,7,6
2024-10-20T20:45:39Z,Igen,2,7,7,7,7,7,7,7,7,7,Female,Pénzügy és Számvitel,University BA,University BA,Middle 40%,Hetente egyszer,2,4,3,4,4,4,4,3,4,4,3,3,3,2,2,2,2,2,3,4,4,2,5,4,2,2,4,2,4,3,3,5,4,4,4,5,5,5,1,5,3,4,6,6,7,6,7,6,7,7,6,7,7,6,7,6,2,2,3,3,2,3,4,2,4,4,3,3,2,4,3,2,3,4,4,3,3,2,3,2,2,2,2,3,4,3,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,7,7,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",3,4,3,4,5,4,3,5,3,4,3,4,4,4,4,4,3,5,4,4,3,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,15,15,30,50% Median,63,39,20,76,38,27,26,91,0,13,21,7,11,12,12,11
2024-10-20T20:51:52Z,Igen,5,1,7,7,7,7,7,7,1,7,Female,Pénzügy és Számvitel,University BA,University BA,Middle 40%,Hetente egyszer,3,5,5,4,5,3,4,3,3,4,4,4,2,1,3,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,6,6,7,6,7,7,6,7,7,4,7,7,7,7,3,2,3,2,3,3,3,3,3,3,4,2,2,4,4,3,3,3,2,3,4,2,3,3,2,3,2,3,3,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,7,"Nem, körülbelül a kétharmadánál már abbahagytam a kérdések pontos értelmezését.",4,4,4,4,5,4,5,5,4,4,5,4,4,4,4,4,4,4,4,3,4,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",4,0,0,0,15,15,30,50% Median,51,44,19,64,39,24,28,91,0,16,23,8,13,12,12,11
2024-10-21T12:05:09Z,Igen,4,6,6,5,6,7,5,6,7,6,Female,Biológia,University BA,PhD,Middle 40%,Hetente többször,2,3,4,5,3,4,4,2,5,2,1,4,4,2,3,4,3,4,5,5,4,5,5,5,2,2,4,5,3,4,4,5,5,5,5,4,3,5,4,3,3,5,6,6,5,5,5,6,6,7,6,6,7,7,5,6,3,3,3,5,2,3,4,5,4,4,3,4,5,5,5,5,5,5,5,2,2,3,3,5,5,5,4,2,2,4,"A kutatás azt vizsgálta, hogy milyen hatásai voltak egy iskolai elhízás-megelőzési programnak.",7,6,6,"Igen, az elejétől a végéig sikerült koncentrálnom.",4,3,4,4,1,3,2,3,3,4,3,3,3,3,3,3,3,4,5,4,2,"/home/marton/Documents/projects/aic/data/raw//Trust in AI kérdőív - ver 0 (ai no, responsibility no) (Responses) - Form Responses 1.csv",3,0,0,0,15,21,36,25% Top,54,37,30,86,33,25,25,83,0,15,13,7,9,9,10,11
